vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
TOTAL DE VOTOS VÁLIDOS,85050.0,94.899,100400,PERÚ,ICA,PISCO,TODOS
VOTOS EN BLANCO,767.0,0.856,100400,PERÚ,ICA,PISCO,TODOS
VOTOS NULOS,3805.0,4.246,100400,PERÚ,ICA,PISCO,TODOS
TOTAL DE VOTOS EMITIDOS,89622.0,100.0,100400,PERÚ,ICA,PISCO,TODOS
TOTAL DE VOTOS VÁLIDOS,1314.0,96.193,100402,PERÚ,ICA,PISCO,HUANCANO
VOTOS EN BLANCO,8.0,0.586,100402,PERÚ,ICA,PISCO,HUANCANO
VOTOS NULOS,44.0,3.221,100402,PERÚ,ICA,PISCO,HUANCANO
TOTAL DE VOTOS EMITIDOS,1366.0,100.0,100402,PERÚ,ICA,PISCO,HUANCANO
TOTAL DE VOTOS VÁLIDOS,3847.0,95.388,100403,PERÚ,ICA,PISCO,HUMAY
VOTOS EN BLANCO,34.0,0.843,100403,PERÚ,ICA,PISCO,HUMAY
VOTOS NULOS,152.0,3.769,100403,PERÚ,ICA,PISCO,HUMAY
TOTAL DE VOTOS EMITIDOS,4033.0,100.0,100403,PERÚ,ICA,PISCO,HUMAY
TOTAL DE VOTOS VÁLIDOS,7291.0,93.92,100404,PERÚ,ICA,PISCO,INDEPENDENCIA
VOTOS EN BLANCO,132.0,1.7,100404,PERÚ,ICA,PISCO,INDEPENDENCIA
VOTOS NULOS,340.0,4.38,100404,PERÚ,ICA,PISCO,INDEPENDENCIA
TOTAL DE VOTOS EMITIDOS,7763.0,100.0,100404,PERÚ,ICA,PISCO,INDEPENDENCIA
TOTAL DE VOTOS VÁLIDOS,3116.0,95.583,100405,PERÚ,ICA,PISCO,PARACAS
VOTOS EN BLANCO,18.0,0.552,100405,PERÚ,ICA,PISCO,PARACAS
VOTOS NULOS,126.0,3.865,100405,PERÚ,ICA,PISCO,PARACAS
TOTAL DE VOTOS EMITIDOS,3260.0,100.0,100405,PERÚ,ICA,PISCO,PARACAS
TOTAL DE VOTOS VÁLIDOS,40130.0,95.192,100401,PERÚ,ICA,PISCO,PISCO
VOTOS EN BLANCO,274.0,0.65,100401,PERÚ,ICA,PISCO,PISCO
VOTOS NULOS,1753.0,4.158,100401,PERÚ,ICA,PISCO,PISCO
TOTAL DE VOTOS EMITIDOS,42157.0,100.0,100401,PERÚ,ICA,PISCO,PISCO
TOTAL DE VOTOS VÁLIDOS,8972.0,96.225,100406,PERÚ,ICA,PISCO,SAN ANDRES
VOTOS EN BLANCO,55.0,0.59,100406,PERÚ,ICA,PISCO,SAN ANDRES
VOTOS NULOS,297.0,3.185,100406,PERÚ,ICA,PISCO,SAN ANDRES
TOTAL DE VOTOS EMITIDOS,9324.0,100.0,100406,PERÚ,ICA,PISCO,SAN ANDRES
TOTAL DE VOTOS VÁLIDOS,11994.0,93.251,100407,PERÚ,ICA,PISCO,SAN CLEMENTE
VOTOS EN BLANCO,178.0,1.384,100407,PERÚ,ICA,PISCO,SAN CLEMENTE
VOTOS NULOS,690.0,5.365,100407,PERÚ,ICA,PISCO,SAN CLEMENTE
TOTAL DE VOTOS EMITIDOS,12862.0,100.0,100407,PERÚ,ICA,PISCO,SAN CLEMENTE
TOTAL DE VOTOS VÁLIDOS,8386.0,94.682,100408,PERÚ,ICA,PISCO,TUPAC AMARU INCA
VOTOS EN BLANCO,68.0,0.768,100408,PERÚ,ICA,PISCO,TUPAC AMARU INCA
VOTOS NULOS,403.0,4.55,100408,PERÚ,ICA,PISCO,TUPAC AMARU INCA
TOTAL DE VOTOS EMITIDOS,8857.0,100.0,100408,PERÚ,ICA,PISCO,TUPAC AMARU INCA
TOTAL DE VOTOS VÁLIDOS,658952.0,94.597,110000,PERÚ,JUNIN,TODOS,TODOS
VOTOS EN BLANCO,5161.0,0.741,110000,PERÚ,JUNIN,TODOS,TODOS
VOTOS NULOS,32476.0,4.662,110000,PERÚ,JUNIN,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,696589.0,100.0,110000,PERÚ,JUNIN,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,658952.0,94.597,,PERÚ,JUNIN,TODOS,TODOS
VOTOS EN BLANCO,5161.0,0.741,,PERÚ,JUNIN,TODOS,TODOS
VOTOS NULOS,32476.0,4.662,,PERÚ,JUNIN,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,696589.0,100.0,,PERÚ,JUNIN,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,77770.0,93.053,110800,PERÚ,JUNIN,CHANCHAMAYO,TODOS
VOTOS EN BLANCO,770.0,0.921,110800,PERÚ,JUNIN,CHANCHAMAYO,TODOS
VOTOS NULOS,5036.0,6.026,110800,PERÚ,JUNIN,CHANCHAMAYO,TODOS
TOTAL DE VOTOS EMITIDOS,83576.0,100.0,110800,PERÚ,JUNIN,CHANCHAMAYO,TODOS
TOTAL DE VOTOS VÁLIDOS,17039.0,94.766,110801,PERÚ,JUNIN,CHANCHAMAYO,CHANCHAMAYO
VOTOS EN BLANCO,103.0,0.573,110801,PERÚ,JUNIN,CHANCHAMAYO,CHANCHAMAYO
VOTOS NULOS,838.0,4.661,110801,PERÚ,JUNIN,CHANCHAMAYO,CHANCHAMAYO
TOTAL DE VOTOS EMITIDOS,17980.0,100.0,110801,PERÚ,JUNIN,CHANCHAMAYO,CHANCHAMAYO
TOTAL DE VOTOS VÁLIDOS,21112.0,92.301,110806,PERÚ,JUNIN,CHANCHAMAYO,PERENE
VOTOS EN BLANCO,247.0,1.08,110806,PERÚ,JUNIN,CHANCHAMAYO,PERENE
VOTOS NULOS,1514.0,6.619,110806,PERÚ,JUNIN,CHANCHAMAYO,PERENE
TOTAL DE VOTOS EMITIDOS,22873.0,100.0,110806,PERÚ,JUNIN,CHANCHAMAYO,PERENE
TOTAL DE VOTOS VÁLIDOS,22007.0,91.342,110805,PERÚ,JUNIN,CHANCHAMAYO,PICHANAQUI
VOTOS EN BLANCO,254.0,1.054,110805,PERÚ,JUNIN,CHANCHAMAYO,PICHANAQUI
VOTOS NULOS,1832.0,7.604,110805,PERÚ,JUNIN,CHANCHAMAYO,PICHANAQUI
TOTAL DE VOTOS EMITIDOS,24093.0,100.0,110805,PERÚ,JUNIN,CHANCHAMAYO,PICHANAQUI
TOTAL DE VOTOS VÁLIDOS,2969.0,93.189,110804,PERÚ,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
VOTOS EN BLANCO,47.0,1.475,110804,PERÚ,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
VOTOS NULOS,170.0,5.336,110804,PERÚ,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
TOTAL DE VOTOS EMITIDOS,3186.0,100.0,110804,PERÚ,JUNIN,CHANCHAMAYO,SAN LUIS DE SHUARO
TOTAL DE VOTOS VÁLIDOS,13381.0,94.907,110802,PERÚ,JUNIN,CHANCHAMAYO,SAN RAMON
VOTOS EN BLANCO,102.0,0.723,110802,PERÚ,JUNIN,CHANCHAMAYO,SAN RAMON
VOTOS NULOS,616.0,4.369,110802,PERÚ,JUNIN,CHANCHAMAYO,SAN RAMON
TOTAL DE VOTOS EMITIDOS,14099.0,100.0,110802,PERÚ,JUNIN,CHANCHAMAYO,SAN RAMON
TOTAL DE VOTOS VÁLIDOS,1262.0,93.829,110803,PERÚ,JUNIN,CHANCHAMAYO,VITOC
VOTOS EN BLANCO,17.0,1.264,110803,PERÚ,JUNIN,CHANCHAMAYO,VITOC
VOTOS NULOS,66.0,4.907,110803,PERÚ,JUNIN,CHANCHAMAYO,VITOC
TOTAL DE VOTOS EMITIDOS,1345.0,100.0,110803,PERÚ,JUNIN,CHANCHAMAYO,VITOC
TOTAL DE VOTOS VÁLIDOS,32660.0,94.845,110900,PERÚ,JUNIN,CHUPACA,TODOS
VOTOS EN BLANCO,273.0,0.793,110900,PERÚ,JUNIN,CHUPACA,TODOS
VOTOS NULOS,1502.0,4.362,110900,PERÚ,JUNIN,CHUPACA,TODOS
TOTAL DE VOTOS EMITIDOS,34435.0,100.0,110900,PERÚ,JUNIN,CHUPACA,TODOS
TOTAL DE VOTOS VÁLIDOS,3993.0,94.064,110902,PERÚ,JUNIN,CHUPACA,AHUAC
VOTOS EN BLANCO,45.0,1.06,110902,PERÚ,JUNIN,CHUPACA,AHUAC
VOTOS NULOS,207.0,4.876,110902,PERÚ,JUNIN,CHUPACA,AHUAC
TOTAL DE VOTOS EMITIDOS,4245.0,100.0,110902,PERÚ,JUNIN,CHUPACA,AHUAC
TOTAL DE VOTOS VÁLIDOS,2741.0,94.811,110903,PERÚ,JUNIN,CHUPACA,CHONGOS BAJO
VOTOS EN BLANCO,35.0,1.211,110903,PERÚ,JUNIN,CHUPACA,CHONGOS BAJO
VOTOS NULOS,115.0,3.978,110903,PERÚ,JUNIN,CHUPACA,CHONGOS BAJO
TOTAL DE VOTOS EMITIDOS,2891.0,100.0,110903,PERÚ,JUNIN,CHUPACA,CHONGOS BAJO
TOTAL DE VOTOS VÁLIDOS,14816.0,95.742,110901,PERÚ,JUNIN,CHUPACA,CHUPACA
VOTOS EN BLANCO,69.0,0.446,110901,PERÚ,JUNIN,CHUPACA,CHUPACA
VOTOS NULOS,590.0,3.813,110901,PERÚ,JUNIN,CHUPACA,CHUPACA
TOTAL DE VOTOS EMITIDOS,15475.0,100.0,110901,PERÚ,JUNIN,CHUPACA,CHUPACA
TOTAL DE VOTOS VÁLIDOS,1755.0,94.711,110904,PERÚ,JUNIN,CHUPACA,HUACHAC
VOTOS EN BLANCO,23.0,1.241,110904,PERÚ,JUNIN,CHUPACA,HUACHAC
VOTOS NULOS,75.0,4.047,110904,PERÚ,JUNIN,CHUPACA,HUACHAC
TOTAL DE VOTOS EMITIDOS,1853.0,100.0,110904,PERÚ,JUNIN,CHUPACA,HUACHAC
TOTAL DE VOTOS VÁLIDOS,3150.0,96.33,110905,PERÚ,JUNIN,CHUPACA,HUAMANCACA CHICO
VOTOS EN BLANCO,30.0,0.917,110905,PERÚ,JUNIN,CHUPACA,HUAMANCACA CHICO
VOTOS NULOS,90.0,2.752,110905,PERÚ,JUNIN,CHUPACA,HUAMANCACA CHICO
TOTAL DE VOTOS EMITIDOS,3270.0,100.0,110905,PERÚ,JUNIN,CHUPACA,HUAMANCACA CHICO
TOTAL DE VOTOS VÁLIDOS,1761.0,90.308,110907,PERÚ,JUNIN,CHUPACA,SAN JUAN DE JARPA
VOTOS EN BLANCO,28.0,1.436,110907,PERÚ,JUNIN,CHUPACA,SAN JUAN DE JARPA
VOTOS NULOS,161.0,8.256,110907,PERÚ,JUNIN,CHUPACA,SAN JUAN DE JARPA
TOTAL DE VOTOS EMITIDOS,1950.0,100.0,110907,PERÚ,JUNIN,CHUPACA,SAN JUAN DE JARPA
TOTAL DE VOTOS VÁLIDOS,1494.0,93.433,110906,PERÚ,JUNIN,CHUPACA,SAN JUAN DE YSCOS
VOTOS EN BLANCO,13.0,0.813,110906,PERÚ,JUNIN,CHUPACA,SAN JUAN DE YSCOS
VOTOS NULOS,92.0,5.754,110906,PERÚ,JUNIN,CHUPACA,SAN JUAN DE YSCOS
TOTAL DE VOTOS EMITIDOS,1599.0,100.0,110906,PERÚ,JUNIN,CHUPACA,SAN JUAN DE YSCOS
TOTAL DE VOTOS VÁLIDOS,1487.0,94.834,110908,PERÚ,JUNIN,CHUPACA,TRES DE DICIEMBRE
VOTOS EN BLANCO,10.0,0.638,110908,PERÚ,JUNIN,CHUPACA,TRES DE DICIEMBRE
VOTOS NULOS,71.0,4.528,110908,PERÚ,JUNIN,CHUPACA,TRES DE DICIEMBRE
TOTAL DE VOTOS EMITIDOS,1568.0,100.0,110908,PERÚ,JUNIN,CHUPACA,TRES DE DICIEMBRE
TOTAL DE VOTOS VÁLIDOS,1463.0,92.361,110909,PERÚ,JUNIN,CHUPACA,YANACANCHA
VOTOS EN BLANCO,20.0,1.263,110909,PERÚ,JUNIN,CHUPACA,YANACANCHA
VOTOS NULOS,101.0,6.376,110909,PERÚ,JUNIN,CHUPACA,YANACANCHA
TOTAL DE VOTOS EMITIDOS,1584.0,100.0,110909,PERÚ,JUNIN,CHUPACA,YANACANCHA
TOTAL DE VOTOS VÁLIDOS,31291.0,94.145,110200,PERÚ,JUNIN,CONCEPCION,TODOS
VOTOS EN BLANCO,369.0,1.11,110200,PERÚ,JUNIN,CONCEPCION,TODOS
VOTOS NULOS,1577.0,4.745,110200,PERÚ,JUNIN,CONCEPCION,TODOS
TOTAL DE VOTOS EMITIDOS,33237.0,100.0,110200,PERÚ,JUNIN,CONCEPCION,TODOS
TOTAL DE VOTOS VÁLIDOS,1016.0,93.554,110202,PERÚ,JUNIN,CONCEPCION,ACO
VOTOS EN BLANCO,14.0,1.289,110202,PERÚ,JUNIN,CONCEPCION,ACO
VOTOS NULOS,56.0,5.157,110202,PERÚ,JUNIN,CONCEPCION,ACO
TOTAL DE VOTOS EMITIDOS,1086.0,100.0,110202,PERÚ,JUNIN,CONCEPCION,ACO
TOTAL DE VOTOS VÁLIDOS,1674.0,82.748,110203,PERÚ,JUNIN,CONCEPCION,ANDAMARCA
VOTOS EN BLANCO,79.0,3.905,110203,PERÚ,JUNIN,CONCEPCION,ANDAMARCA
VOTOS NULOS,270.0,13.347,110203,PERÚ,JUNIN,CONCEPCION,ANDAMARCA
TOTAL DE VOTOS EMITIDOS,2023.0,100.0,110203,PERÚ,JUNIN,CONCEPCION,ANDAMARCA
TOTAL DE VOTOS VÁLIDOS,1571.0,94.016,110206,PERÚ,JUNIN,CONCEPCION,CHAMBARA
VOTOS EN BLANCO,25.0,1.496,110206,PERÚ,JUNIN,CONCEPCION,CHAMBARA
VOTOS NULOS,75.0,4.488,110206,PERÚ,JUNIN,CONCEPCION,CHAMBARA
TOTAL DE VOTOS EMITIDOS,1671.0,100.0,110206,PERÚ,JUNIN,CONCEPCION,CHAMBARA
TOTAL DE VOTOS VÁLIDOS,893.0,94.198,110205,PERÚ,JUNIN,CONCEPCION,COCHAS
VOTOS EN BLANCO,11.0,1.16,110205,PERÚ,JUNIN,CONCEPCION,COCHAS
VOTOS NULOS,44.0,4.641,110205,PERÚ,JUNIN,CONCEPCION,COCHAS
TOTAL DE VOTOS EMITIDOS,948.0,100.0,110205,PERÚ,JUNIN,CONCEPCION,COCHAS
TOTAL DE VOTOS VÁLIDOS,3167.0,92.118,110204,PERÚ,JUNIN,CONCEPCION,COMAS
VOTOS EN BLANCO,86.0,2.501,110204,PERÚ,JUNIN,CONCEPCION,COMAS
VOTOS NULOS,185.0,5.381,110204,PERÚ,JUNIN,CONCEPCION,COMAS
TOTAL DE VOTOS EMITIDOS,3438.0,100.0,110204,PERÚ,JUNIN,CONCEPCION,COMAS
TOTAL DE VOTOS VÁLIDOS,9273.0,96.323,110201,PERÚ,JUNIN,CONCEPCION,CONCEPCION
VOTOS EN BLANCO,38.0,0.395,110201,PERÚ,JUNIN,CONCEPCION,CONCEPCION
VOTOS NULOS,316.0,3.282,110201,PERÚ,JUNIN,CONCEPCION,CONCEPCION
TOTAL DE VOTOS EMITIDOS,9627.0,100.0,110201,PERÚ,JUNIN,CONCEPCION,CONCEPCION
TOTAL DE VOTOS VÁLIDOS,744.0,92.653,110207,PERÚ,JUNIN,CONCEPCION,HEROINAS TOLEDO
VOTOS EN BLANCO,6.0,0.747,110207,PERÚ,JUNIN,CONCEPCION,HEROINAS TOLEDO
VOTOS NULOS,53.0,6.6,110207,PERÚ,JUNIN,CONCEPCION,HEROINAS TOLEDO
TOTAL DE VOTOS EMITIDOS,803.0,100.0,110207,PERÚ,JUNIN,CONCEPCION,HEROINAS TOLEDO
TOTAL DE VOTOS VÁLIDOS,978.0,95.788,110208,PERÚ,JUNIN,CONCEPCION,MANZANARES
VOTOS EN BLANCO,6.0,0.588,110208,PERÚ,JUNIN,CONCEPCION,MANZANARES
VOTOS NULOS,37.0,3.624,110208,PERÚ,JUNIN,CONCEPCION,MANZANARES
TOTAL DE VOTOS EMITIDOS,1021.0,100.0,110208,PERÚ,JUNIN,CONCEPCION,MANZANARES
TOTAL DE VOTOS VÁLIDOS,766.0,95.392,110209,PERÚ,JUNIN,CONCEPCION,MARISCAL CASTILLA
VOTOS EN BLANCO,3.0,0.374,110209,PERÚ,JUNIN,CONCEPCION,MARISCAL CASTILLA
VOTOS NULOS,34.0,4.234,110209,PERÚ,JUNIN,CONCEPCION,MARISCAL CASTILLA
TOTAL DE VOTOS EMITIDOS,803.0,100.0,110209,PERÚ,JUNIN,CONCEPCION,MARISCAL CASTILLA
TOTAL DE VOTOS VÁLIDOS,2862.0,95.847,110210,PERÚ,JUNIN,CONCEPCION,MATAHUASI
VOTOS EN BLANCO,13.0,0.435,110210,PERÚ,JUNIN,CONCEPCION,MATAHUASI
VOTOS NULOS,111.0,3.717,110210,PERÚ,JUNIN,CONCEPCION,MATAHUASI
TOTAL DE VOTOS EMITIDOS,2986.0,100.0,110210,PERÚ,JUNIN,CONCEPCION,MATAHUASI
TOTAL DE VOTOS VÁLIDOS,842.0,96.449,110211,PERÚ,JUNIN,CONCEPCION,MITO
VOTOS EN BLANCO,3.0,0.344,110211,PERÚ,JUNIN,CONCEPCION,MITO
VOTOS NULOS,28.0,3.207,110211,PERÚ,JUNIN,CONCEPCION,MITO
TOTAL DE VOTOS EMITIDOS,873.0,100.0,110211,PERÚ,JUNIN,CONCEPCION,MITO
TOTAL DE VOTOS VÁLIDOS,915.0,95.213,110212,PERÚ,JUNIN,CONCEPCION,NUEVE DE JULIO
VOTOS EN BLANCO,5.0,0.52,110212,PERÚ,JUNIN,CONCEPCION,NUEVE DE JULIO
VOTOS NULOS,41.0,4.266,110212,PERÚ,JUNIN,CONCEPCION,NUEVE DE JULIO
TOTAL DE VOTOS EMITIDOS,961.0,100.0,110212,PERÚ,JUNIN,CONCEPCION,NUEVE DE JULIO
TOTAL DE VOTOS VÁLIDOS,2358.0,95.659,110213,PERÚ,JUNIN,CONCEPCION,ORCOTUNA
VOTOS EN BLANCO,20.0,0.811,110213,PERÚ,JUNIN,CONCEPCION,ORCOTUNA
VOTOS NULOS,87.0,3.529,110213,PERÚ,JUNIN,CONCEPCION,ORCOTUNA
TOTAL DE VOTOS EMITIDOS,2465.0,100.0,110213,PERÚ,JUNIN,CONCEPCION,ORCOTUNA
TOTAL DE VOTOS VÁLIDOS,2968.0,92.432,110215,PERÚ,JUNIN,CONCEPCION,SAN JOSE DE QUERO
VOTOS EN BLANCO,46.0,1.433,110215,PERÚ,JUNIN,CONCEPCION,SAN JOSE DE QUERO
VOTOS NULOS,197.0,6.135,110215,PERÚ,JUNIN,CONCEPCION,SAN JOSE DE QUERO
TOTAL DE VOTOS EMITIDOS,3211.0,100.0,110215,PERÚ,JUNIN,CONCEPCION,SAN JOSE DE QUERO
TOTAL DE VOTOS VÁLIDOS,1264.0,95.685,110214,PERÚ,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA
VOTOS EN BLANCO,14.0,1.06,110214,PERÚ,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA
VOTOS NULOS,43.0,3.255,110214,PERÚ,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA
TOTAL DE VOTOS EMITIDOS,1321.0,100.0,110214,PERÚ,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA
TOTAL DE VOTOS VÁLIDOS,306373.0,95.464,110100,PERÚ,JUNIN,HUANCAYO,TODOS
VOTOS EN BLANCO,1706.0,0.532,110100,PERÚ,JUNIN,HUANCAYO,TODOS
VOTOS NULOS,12850.0,4.004,110100,PERÚ,JUNIN,HUANCAYO,TODOS
TOTAL DE VOTOS EMITIDOS,320929.0,100.0,110100,PERÚ,JUNIN,HUANCAYO,TODOS
TOTAL DE VOTOS VÁLIDOS,280.0,94.276,110103,PERÚ,JUNIN,HUANCAYO,CARHUACALLANGA
VOTOS EN BLANCO,2.0,0.673,110103,PERÚ,JUNIN,HUANCAYO,CARHUACALLANGA
VOTOS NULOS,15.0,5.051,110103,PERÚ,JUNIN,HUANCAYO,CARHUACALLANGA
TOTAL DE VOTOS EMITIDOS,297.0,100.0,110103,PERÚ,JUNIN,HUANCAYO,CARHUACALLANGA
TOTAL DE VOTOS VÁLIDOS,582.0,90.093,110106,PERÚ,JUNIN,HUANCAYO,CHACAPAMPA
VOTOS EN BLANCO,16.0,2.477,110106,PERÚ,JUNIN,HUANCAYO,CHACAPAMPA
VOTOS NULOS,48.0,7.43,110106,PERÚ,JUNIN,HUANCAYO,CHACAPAMPA
TOTAL DE VOTOS EMITIDOS,646.0,100.0,110106,PERÚ,JUNIN,HUANCAYO,CHACAPAMPA
TOTAL DE VOTOS VÁLIDOS,519.0,90.893,110107,PERÚ,JUNIN,HUANCAYO,CHICCHE
VOTOS EN BLANCO,5.0,0.876,110107,PERÚ,JUNIN,HUANCAYO,CHICCHE
VOTOS NULOS,47.0,8.231,110107,PERÚ,JUNIN,HUANCAYO,CHICCHE
TOTAL DE VOTOS EMITIDOS,571.0,100.0,110107,PERÚ,JUNIN,HUANCAYO,CHICCHE
TOTAL DE VOTOS VÁLIDOS,50921.0,95.571,110108,PERÚ,JUNIN,HUANCAYO,CHILCA
VOTOS EN BLANCO,250.0,0.469,110108,PERÚ,JUNIN,HUANCAYO,CHILCA
VOTOS NULOS,2110.0,3.96,110108,PERÚ,JUNIN,HUANCAYO,CHILCA
TOTAL DE VOTOS EMITIDOS,53281.0,100.0,110108,PERÚ,JUNIN,HUANCAYO,CHILCA
TOTAL DE VOTOS VÁLIDOS,775.0,91.392,110109,PERÚ,JUNIN,HUANCAYO,CHONGOS ALTO
VOTOS EN BLANCO,14.0,1.651,110109,PERÚ,JUNIN,HUANCAYO,CHONGOS ALTO
VOTOS NULOS,59.0,6.958,110109,PERÚ,JUNIN,HUANCAYO,CHONGOS ALTO
TOTAL DE VOTOS EMITIDOS,848.0,100.0,110109,PERÚ,JUNIN,HUANCAYO,CHONGOS ALTO
TOTAL DE VOTOS VÁLIDOS,1417.0,95.55,110112,PERÚ,JUNIN,HUANCAYO,CHUPURO
VOTOS EN BLANCO,15.0,1.011,110112,PERÚ,JUNIN,HUANCAYO,CHUPURO
VOTOS NULOS,51.0,3.439,110112,PERÚ,JUNIN,HUANCAYO,CHUPURO
TOTAL DE VOTOS EMITIDOS,1483.0,100.0,110112,PERÚ,JUNIN,HUANCAYO,CHUPURO
TOTAL DE VOTOS VÁLIDOS,657.0,89.51,110104,PERÚ,JUNIN,HUANCAYO,COLCA
VOTOS EN BLANCO,9.0,1.226,110104,PERÚ,JUNIN,HUANCAYO,COLCA
VOTOS NULOS,68.0,9.264,110104,PERÚ,JUNIN,HUANCAYO,COLCA
TOTAL DE VOTOS EMITIDOS,734.0,100.0,110104,PERÚ,JUNIN,HUANCAYO,COLCA
TOTAL DE VOTOS VÁLIDOS,1618.0,93.364,110105,PERÚ,JUNIN,HUANCAYO,CULLHUAS
VOTOS EN BLANCO,28.0,1.616,110105,PERÚ,JUNIN,HUANCAYO,CULLHUAS
VOTOS NULOS,87.0,5.02,110105,PERÚ,JUNIN,HUANCAYO,CULLHUAS
TOTAL DE VOTOS EMITIDOS,1733.0,100.0,110105,PERÚ,JUNIN,HUANCAYO,CULLHUAS
TOTAL DE VOTOS VÁLIDOS,98194.0,96.179,110113,PERÚ,JUNIN,HUANCAYO,EL TAMBO
VOTOS EN BLANCO,331.0,0.324,110113,PERÚ,JUNIN,HUANCAYO,EL TAMBO
VOTOS NULOS,3570.0,3.497,110113,PERÚ,JUNIN,HUANCAYO,EL TAMBO
TOTAL DE VOTOS EMITIDOS,102095.0,100.0,110113,PERÚ,JUNIN,HUANCAYO,EL TAMBO
TOTAL DE VOTOS VÁLIDOS,738.0,91.563,110114,PERÚ,JUNIN,HUANCAYO,HUACRAPUQUIO
VOTOS EN BLANCO,11.0,1.365,110114,PERÚ,JUNIN,HUANCAYO,HUACRAPUQUIO
VOTOS NULOS,57.0,7.072,110114,PERÚ,JUNIN,HUANCAYO,HUACRAPUQUIO
TOTAL DE VOTOS EMITIDOS,806.0,100.0,110114,PERÚ,JUNIN,HUANCAYO,HUACRAPUQUIO
TOTAL DE VOTOS VÁLIDOS,2330.0,95.492,110116,PERÚ,JUNIN,HUANCAYO,HUALHUAS
VOTOS EN BLANCO,15.0,0.615,110116,PERÚ,JUNIN,HUANCAYO,HUALHUAS
VOTOS NULOS,95.0,3.893,110116,PERÚ,JUNIN,HUANCAYO,HUALHUAS
TOTAL DE VOTOS EMITIDOS,2440.0,100.0,110116,PERÚ,JUNIN,HUANCAYO,HUALHUAS
TOTAL DE VOTOS VÁLIDOS,8506.0,94.848,110118,PERÚ,JUNIN,HUANCAYO,HUANCAN
VOTOS EN BLANCO,62.0,0.691,110118,PERÚ,JUNIN,HUANCAYO,HUANCAN
VOTOS NULOS,400.0,4.46,110118,PERÚ,JUNIN,HUANCAYO,HUANCAN
TOTAL DE VOTOS EMITIDOS,8968.0,100.0,110118,PERÚ,JUNIN,HUANCAYO,HUANCAN
TOTAL DE VOTOS VÁLIDOS,80412.0,95.789,110101,PERÚ,JUNIN,HUANCAYO,HUANCAYO
VOTOS EN BLANCO,337.0,0.401,110101,PERÚ,JUNIN,HUANCAYO,HUANCAYO
VOTOS NULOS,3198.0,3.81,110101,PERÚ,JUNIN,HUANCAYO,HUANCAYO
TOTAL DE VOTOS EMITIDOS,83947.0,100.0,110101,PERÚ,JUNIN,HUANCAYO,HUANCAYO
TOTAL DE VOTOS VÁLIDOS,422.0,91.54,110119,PERÚ,JUNIN,HUANCAYO,HUASICANCHA
VOTOS EN BLANCO,12.0,2.603,110119,PERÚ,JUNIN,HUANCAYO,HUASICANCHA
VOTOS NULOS,27.0,5.857,110119,PERÚ,JUNIN,HUANCAYO,HUASICANCHA
TOTAL DE VOTOS EMITIDOS,461.0,100.0,110119,PERÚ,JUNIN,HUANCAYO,HUASICANCHA
TOTAL DE VOTOS VÁLIDOS,5065.0,93.675,110120,PERÚ,JUNIN,HUANCAYO,HUAYUCACHI
VOTOS EN BLANCO,31.0,0.573,110120,PERÚ,JUNIN,HUANCAYO,HUAYUCACHI
VOTOS NULOS,311.0,5.752,110120,PERÚ,JUNIN,HUANCAYO,HUAYUCACHI
TOTAL DE VOTOS EMITIDOS,5407.0,100.0,110120,PERÚ,JUNIN,HUANCAYO,HUAYUCACHI
TOTAL DE VOTOS VÁLIDOS,1439.0,93.502,110121,PERÚ,JUNIN,HUANCAYO,INGENIO
VOTOS EN BLANCO,21.0,1.365,110121,PERÚ,JUNIN,HUANCAYO,INGENIO
VOTOS NULOS,79.0,5.133,110121,PERÚ,JUNIN,HUANCAYO,INGENIO
TOTAL DE VOTOS EMITIDOS,1539.0,100.0,110121,PERÚ,JUNIN,HUANCAYO,INGENIO
TOTAL DE VOTOS VÁLIDOS,2653.0,87.731,110122,PERÚ,JUNIN,HUANCAYO,PARIAHUANCA
VOTOS EN BLANCO,79.0,2.612,110122,PERÚ,JUNIN,HUANCAYO,PARIAHUANCA
VOTOS NULOS,292.0,9.656,110122,PERÚ,JUNIN,HUANCAYO,PARIAHUANCA
TOTAL DE VOTOS EMITIDOS,3024.0,100.0,110122,PERÚ,JUNIN,HUANCAYO,PARIAHUANCA
TOTAL DE VOTOS VÁLIDOS,9449.0,95.987,110123,PERÚ,JUNIN,HUANCAYO,PILCOMAYO
VOTOS EN BLANCO,47.0,0.477,110123,PERÚ,JUNIN,HUANCAYO,PILCOMAYO
VOTOS NULOS,348.0,3.535,110123,PERÚ,JUNIN,HUANCAYO,PILCOMAYO
TOTAL DE VOTOS EMITIDOS,9844.0,100.0,110123,PERÚ,JUNIN,HUANCAYO,PILCOMAYO
